# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
4.47, 0.00, 0.0834, 0.0032, -3.1426e-02, 0.1098, 0.0033, -2.7137e-02, 0.1240, 0.0032, 1.0375e-01, 0.0790, 0.0017, 1.7865e-02, 0.0258, 0.0013, -1.2632e-03, 3.7902e+03, 1.93793, collision
4.16, 0.00, 0.0589, 0.0022, -6.0911e-02, 0.0982, 0.0040, 1.6453e-01, 0.0844, 0.0027, 1.4791e-02, 0.0578, 0.0041, 1.3496e-02, 0.0525, 0.0020, 6.1831e-03, 3.9073e+03, 1.98176, collision
4.46, 0.00, 0.1097, 0.0015, 1.0153e-01, 0.0757, 0.0007, -9.1702e-02, 0.0750, 0.0007, -5.2070e-03, 0.0500, 0.0011, 1.5629e-02, 0.0437, 0.0009, 6.7614e-04, 3.9834e+03, 2.01998, collision
4.89, 0.00, 0.1294, 0.0546, -1.4840e-02, 0.0900, 0.0384, 8.9274e-02, 0.1559, 0.0470, -1.4586e-01, 0.2611, 0.0713, 5.7904e-02, 0.1268, 0.0285, 1.2795e-01, 9.9392e+02, 0.50501, collision
4.37, 0.00, 0.0739, 0.0017, -3.7215e-02, 0.0882, 0.0016, 6.4128e+00, 0.0477, 0.0004, -4.1502e-01, 0.0345, 0.0022, -1.2118e-02, 0.0154, 0.0010, 8.5063e-03, 4.0573e+03, 2.05305, collision
4.50, 0.00, 0.0725, 0.0038, 7.4117e-02, 0.0704, 0.0027, -1.0130e-01, 0.0809, 0.0008, 5.2624e-02, 0.0876, 0.0037, -5.7686e-04, 0.0589, 0.0014, 1.3149e-02, 3.9595e+03, 1.99324, collision
4.77, 0.00, 0.0876, 0.0009, -2.6235e-02, 0.0827, 0.0189, -1.2526e-01, 0.1026, 0.0164, 4.1409e-01, 0.0676, 0.0035, 1.9783e-02, 0.0738, 0.0123, 4.9484e-03, 1.7278e+03, 0.87423, collision
4.13, 0.00, 0.1100, 0.0016, -9.2080e-02, 0.1733, 0.0052, 1.5476e-01, 0.1054, 0.0034, -6.2377e-02, 0.0674, 0.0039, 9.8180e-02, 0.0645, 0.0039, 1.8218e-02, 4.0953e+03, 2.09705, collision
4.31, 0.00, 0.1242, 0.0006, -1.1166e-01, 0.1549, 0.0046, 9.0877e-02, 0.1251, 0.0033, 1.7896e-01, 0.0586, 0.0008, -7.2518e-02, 0.0754, 0.0023, 3.9262e-02, 4.1564e+03, 2.10811, collision
4.64, 0.00, 0.0747, 0.0012, -4.3249e-02, 0.0920, 0.0082, 3.3619e-02, 0.1053, 0.0017, 8.1460e-03, 0.0990, 0.0052, -1.6782e-01, 0.1114, 0.0051, 6.4347e-01, 3.6965e+03, 1.90136, collision
4.62, 0.00, 0.1408, 0.0052, 1.8227e-01, 0.0793, 0.0027, -1.6002e-01, 0.0524, 0.0029, 2.3450e-02, 0.0453, 0.0012, -2.5712e-04, 0.0347, 0.0022, 1.6770e-03, 3.8583e+03, 1.97576, collision
4.20, 0.00, 0.0515, 0.0037, -4.7872e-03, 0.0649, 0.0016, -1.0195e-02, 0.0673, 0.0035, -8.9351e-02, 0.1223, 0.0007, 1.3931e-01, 0.1220, 0.0013, 7.0949e-02, 4.2860e+03, 2.17451, collision
4.32, 0.00, 0.0616, 0.0049, -1.9605e-02, 0.1385, 0.0022, -2.5725e-02, 0.0968, 0.0031, 3.0476e-01, 0.0488, 0.0020, -1.4442e-01, 0.0480, 0.0012, 2.1950e-03, 4.5777e+03, 2.31421, collision
4.52, 0.00, 0.0776, 0.0029, 7.9400e-02, 0.0744, 0.0006, -7.1364e-02, 0.0643, 0.0015, 7.9309e-03, 0.0560, 0.0005, -1.9919e-03, 0.0535, 0.0013, 1.8881e-02, 4.3583e+03, 2.20570, collision
4.55, 0.00, 0.0721, 0.0014, -1.9957e-02, 0.0826, 0.0026, -2.3220e-02, 0.1066, 0.0002, 3.8521e-01, 0.0304, 0.0008, -1.8282e-01, 0.0168, 0.0010, 1.5018e-03, 4.4040e+03, 2.24598, collision
4.78, 0.00, 0.0943, 0.0009, -2.1592e-02, 0.1087, 0.0052, 6.3030e-02, 0.0748, 0.0167, -4.3481e-02, 0.0810, 0.0068, 2.6240e-02, 0.1046, 0.0008, 1.5739e-02, 2.1273e+03, 1.08288, collision
4.44, 0.00, 0.0838, 0.0017, -5.2933e-02, 0.1487, 0.0011, -3.3589e-02, 0.0688, 0.0025, 2.3581e-01, 0.0590, 0.0025, -4.5723e-02, 0.0363, 0.0009, 2.0210e-03, 4.7413e+03, 2.39804, collision
4.87, 0.00, 0.1262, 0.0123, -9.0656e-02, 0.1581, 0.0070, 1.3781e-02, 0.2097, 0.0335, 1.6347e-01, 0.0585, 0.0065, 2.1023e-02, 0.0631, 0.0301, 1.4302e-02, 1.6506e+03, 0.87175, collision
4.11, 0.00, 0.0682, 0.0026, -3.5904e-03, 0.0976, 0.0069, 1.1516e-01, 0.0728, 0.0025, -9.2188e-02, 0.0630, 0.0007, 3.7455e-03, 0.0719, 0.0009, 1.0383e-02, 4.8999e+03, 2.50239, collision
4.86, 0.00, 0.0784, 0.0050, -1.0580e-02, 0.0952, 0.0141, 2.3378e-01, 0.1107, 0.0291, -1.6405e-01, 0.0785, 0.0197, 1.3624e-02, 0.0589, 0.0113, 1.5456e-02, 1.9066e+03, 0.95723, collision
4.90, 0.00, 0.1135, 0.0159, 1.0014e-01, 0.0704, 0.0017, -1.1185e-01, 0.1226, 0.0100, -2.1340e-02, 0.1778, 0.0042, 1.1814e-02, 0.1142, 0.0060, 8.9164e-02, 1.8864e+03, 0.94716, collision
4.63, 0.00, 0.0871, 0.0024, -2.9725e-02, 0.1416, 0.0031, 1.9745e-01, 0.0708, 0.0017, -1.4599e-01, 0.0784, 0.0011, 7.9167e-02, 0.0407, 0.0002, -7.6677e-03, 4.6101e+03, 2.35912, collision
4.15, 0.00, 0.0611, 0.0071, -9.8234e-02, 0.0697, 0.0012, 1.2519e-01, 0.1078, 0.0032, 3.1716e-02, 0.0705, 0.0036, 9.2932e-03, 0.0501, 0.0014, 1.7846e-02, 5.0893e+03, 2.58815, collision
4.91, 0.00, 0.1422, 0.0173, 2.1652e-01, 0.1466, 0.0019, -2.0010e-01, 0.1220, 0.0113, 5.8009e-02, 0.0839, 0.0084, -4.3693e-03, 0.0475, 0.0041, 1.1488e-02, 1.9809e+03, 1.01032, collision
4.54, 0.00, 0.0702, 0.0024, -7.2858e-02, 0.0864, 0.0016, 1.3387e-01, 0.0459, 0.0019, 7.5692e-03, 0.0427, 0.0008, 2.2437e-02, 0.0508, 0.0007, 3.1191e-03, 5.1670e+03, 2.59755, collision
4.21, 0.00, 0.0507, 0.0009, -8.4091e-03, 0.0586, 0.0013, 9.9611e-03, 0.0792, 0.0022, 3.6855e-02, 0.0660, 0.0014, -1.9240e-02, 0.0723, 0.0019, 1.5885e-02, 5.8806e+03, 2.98177, collision
4.26, 0.00, 0.0849, 0.0007, -1.7550e-02, 0.0813, 0.0037, -4.9929e-02, 0.0454, 0.0023, 1.1601e-01, 0.0806, 0.0017, 1.7133e-02, 0.0670, 0.0021, 9.7575e-03, 6.0361e+03, 3.05520, collision
4.41, 0.00, 0.0926, 0.0015, -1.0442e-02, 0.0668, 0.0010, -5.6795e-02, 0.0728, 0.0042, 1.2499e-01, 0.0900, 0.0028, 6.1232e-02, 0.0484, 0.0011, -9.1585e-03, 6.0829e+03, 3.06280, collision
4.22, 0.00, 0.0505, 0.0006, -4.7471e-03, 0.0550, 0.0014, 1.4319e-02, 0.0643, 0.0013, 2.2246e-03, 0.0635, 0.0013, 2.0122e-02, 0.0408, 0.0024, 5.1253e-03, 6.1025e+03, 3.09725, collision
4.23, 0.00, 0.0857, 0.0025, -4.7030e-02, 0.0693, 0.0032, 1.1981e-01, 0.0618, 0.0025, -3.5270e-02, 0.0730, 0.0028, -5.1176e-04, 0.0391, 0.0034, 3.9938e-03, 6.1214e+03, 3.09773, collision
4.93, 0.00, 0.1364, 0.0082, -6.6514e-02, 0.1379, 0.0043, 5.1153e-02, 0.0846, 0.0035, 9.3930e-02, 0.0538, 0.0013, 4.7219e-03, 0.0632, 0.0047, -2.1028e-03, 3.3334e+03, 1.68117, collision
4.28, 0.00, 0.0941, 0.0020, -1.2955e-02, 0.0923, 0.0021, -2.1821e-02, 0.1085, 0.0009, 4.1609e-02, 0.0850, 0.0009, 7.5891e-02, 0.0625, 0.0020, -3.7152e-02, 6.5615e+03, 3.31646, collision
5.33, 0.00, 0.0000, 1.0000, -1.7589e-02, 0.0000, 1.0000, 1.5255e-01, 0.0000, 1.0000, -1.1508e-01, 0.0000, 1.0000, 1.7473e-02, 0.0000, 1.0000, -1.5371e-03, 7.9576e+02, 0.39892, collision
4.43, 0.00, 0.0677, 0.0012, -7.4753e-03, 0.0773, 0.0021, -2.6544e-03, 0.1296, 0.0026, 1.4271e-01, 0.1594, 0.0004, -1.0470e-01, 0.0756, 0.0008, 4.0797e-02, 7.0299e+03, 3.55829, collision
5.34, 0.00, 0.1148, 0.0868, -5.6250e-02, 0.1607, 0.0965, -7.2813e-02, 0.0677, 0.0190, 3.3725e-01, 0.0488, 0.0309, 2.0642e-02, 0.0348, 0.0312, 2.4028e-03, 9.5854e+02, 0.52620, collision
5.01, 0.00, 0.0489, 0.0051, 3.5643e-02, 0.1054, 0.0092, -3.1983e-02, 0.0396, 0.0013, 2.1102e-02, 0.0273, 0.0012, 1.0375e-02, 0.0175, 0.0009, -1.6090e-03, 3.6829e+03, 1.85558, collision
5.35, 0.00, 0.0575, 0.0175, -2.9258e-02, 0.1125, 0.0290, 4.6874e-02, 0.1148, 0.0160, -1.5515e-02, 0.0943, 0.0237, 5.0725e-02, 0.0332, 0.0058, -7.4866e-03, 1.2692e+03, 0.63666, collision
4.49, 0.00, 0.0365, 0.0008, 4.3035e-03, 0.0342, 0.0016, -1.3939e-02, 0.0644, 0.0004, -1.1960e-01, 0.1134, 0.0006, 2.6138e-01, 0.0770, 0.0006, 5.2057e-02, 7.2803e+03, 3.67323, collision
5.29, 0.00, 0.0876, 0.0029, -1.4232e-02, 0.0827, 0.0020, -1.0560e-02, 0.0839, 0.0013, 1.0783e-01, 0.0579, 0.0019, -4.8833e-03, 0.0143, 0.0015, -1.8479e-03, 2.4098e+03, 1.20062, collision
5.40, 0.00, 0.0475, 0.0433, 4.8572e-02, 0.1449, 0.1337, 4.2206e-01, 0.1456, 0.1243, -3.0355e-01, 0.0582, 0.0476, 1.2568e-04, 0.0130, 0.0120, 1.8376e-03, 8.9118e+02, 0.47425, collision
5.45, 0.00, 0.0000, 1.0000, -2.0020e-02, 0.0000, 1.0000, 1.5674e-01, 0.0000, 1.0000, -1.1614e-01, 0.0000, 1.0000, 8.2473e-03, 0.0000, 1.0000, 2.9991e-02, 3.1460e+02, 0.15769, collision
5.46, 0.00, 0.0000, 1.0000, -1.4570e-02, 0.0000, 1.0000, -1.5238e-02, 0.0000, 1.0000, -5.2421e-05, 0.0000, 1.0000, -7.9037e-02, 0.0000, 1.0000, 3.1060e-01, 3.0690e+02, 0.15458, collision
5.31, 0.00, 0.0987, 0.0080, -1.4379e-02, 0.1085, 0.0175, 3.0305e-02, 0.0943, 0.0038, 2.4241e-02, 0.0632, 0.0111, 2.3892e-02, 0.0309, 0.0007, 6.2013e-03, 2.6485e+03, 1.34912, collision
5.30, 0.00, 0.0969, 0.0015, -3.5412e-02, 0.0769, 0.0023, -1.3410e+00, 0.1207, 0.0047, 1.0482e+00, 0.1494, 0.0039, 1.1739e-01, 0.0840, 0.0010, 4.2653e-02, 2.7149e+03, 1.36244, collision
4.92, 0.00, 0.0708, 0.0017, -2.1093e-02, 0.0936, 0.0056, 6.4989e-01, 0.0593, 0.0005, -2.8545e-01, 0.0452, 0.0021, 2.7501e-03, 0.0383, 0.0030, 7.9521e-03, 4.7941e+03, 2.40079, collision
4.94, 0.00, 0.0764, 0.0020, -7.5970e-02, 0.0729, 0.0034, 8.7766e-02, 0.0849, 0.0010, 3.2530e-02, 0.0654, 0.0033, 3.3711e-02, 0.0924, 0.0015, -8.6704e-04, 4.7697e+03, 2.41658, collision
5.43, 0.00, 0.0584, 0.0157, -9.8100e-03, 0.1084, 0.0178, 1.7134e-01, 0.0954, 0.0409, -1.4585e-01, 0.1328, 0.0027, 1.0407e-02, 0.0746, 0.0219, 4.8450e-02, 1.0350e+03, 0.51648, collision
5.48, 0.00, 0.0000, 1.0000, -3.1465e-02, 0.0000, 1.0000, -8.9494e-03, 0.0000, 1.0000, -1.3353e-01, 0.0000, 1.0000, 6.3312e-01, 0.0000, 1.0000, 7.9491e-03, 5.5429e+02, 0.27801, collision
5.37, 0.00, 0.1228, 0.0105, -2.3844e-02, 0.1335, 0.0118, -9.5160e-03, 0.1598, 0.0157, 7.8230e-02, 0.1307, 0.0117, 8.2362e-04, 0.0800, 0.0192, 4.2822e-02, 2.1703e+03, 1.10617, collision
5.47, 0.00, 0.0000, 1.0000, 1.6643e-01, 0.0000, 1.0000, -1.7429e-01, 0.0000, 1.0000, 7.3417e-02, 0.0000, 1.0000, 1.2239e-02, 0.0000, 1.0000, 1.5824e-02, 7.8779e+02, 0.39701, collision
5.41, 0.00, 0.1410, 0.1029, -6.7104e-02, 0.1914, 0.0869, 1.1237e-01, 0.1336, 0.0138, -6.1388e-04, 0.0859, 0.0376, 1.8397e-02, 0.0584, 0.0132, 5.3960e-04, 1.3318e+03, 0.73450, collision
5.56, 0.00, 0.0000, 1.0000, -5.3283e-02, 0.0000, 1.0000, 1.3521e-01, 0.0000, 1.0000, -3.6332e-02, 0.0000, 1.0000, 7.1470e-03, 0.0000, 1.0000, 1.7598e-04, 3.1115e+02, 0.15944, collision
5.36, 0.00, 0.0857, 0.0008, -2.2918e-02, 0.1280, 0.0038, 4.2891e-01, 0.1241, 0.0069, -2.5226e-01, 0.0796, 0.0239, 1.9075e-02, 0.0514, 0.0086, 1.0804e-02, 2.5767e+03, 1.28773, collision
5.58, 0.00, 0.0000, 1.0000, -5.7805e-03, 0.0000, 1.0000, -4.6949e-03, 0.0000, 1.0000, 5.1685e-01, 0.0000, 1.0000, -2.8958e-01, 0.0000, 1.0000, 3.2540e-02, 2.7736e+02, 0.13769, collision
5.55, 0.00, 0.0000, 1.0000, -5.8973e-02, 0.0000, 1.0000, -9.3613e-03, 0.0000, 1.0000, 1.0463e-01, 0.0000, 1.0000, 2.6019e-01, 0.0000, 1.0000, -7.3256e-02, 6.9121e+02, 0.35101, collision
5.57, 0.00, 0.0000, 1.0000, -1.4816e-02, 0.0000, 1.0000, -1.0652e-01, 0.0000, 1.0000, 2.5206e-01, 0.0000, 1.0000, 1.9119e-02, 0.0000, 1.0000, 3.5565e-02, 6.3201e+02, 0.31420, collision
5.27, 0.00, 0.0744, 0.0020, -1.5966e-04, 0.0986, 0.0057, -3.9817e-02, 0.0813, 0.0029, 1.2716e-01, 0.1028, 0.0025, -4.2316e-02, 0.0457, 0.0014, 1.7115e-03, 4.1295e+03, 2.05669, collision
5.42, 0.00, 0.1091, 0.0374, -3.8017e-02, 0.1692, 0.0226, 1.3443e-02, 0.1830, 0.0043, 6.5446e-02, 0.0954, 0.0029, 1.7023e-02, 0.0411, 0.0030, 5.7639e-03, 2.0085e+03, 1.02350, collision
5.28, 0.00, 0.0774, 0.0019, -3.6117e-02, 0.1586, 0.0013, 6.1628e-01, 0.2201, 0.0035, -2.4461e-01, 0.0944, 0.0031, -8.5272e-02, 0.0462, 0.0020, -1.6481e-03, 4.2088e+03, 2.13082, collision
4.09, 0.00, 0.0908, 0.0027, -3.3638e-02, 0.0963, 0.0013, 4.6008e-02, 0.0837, 0.0029, 1.5484e-02, 0.0984, 0.0004, 6.5934e-03, 0.0696, 0.0002, 2.6444e-03, 9.2101e+03, 4.71500, collision
5.38, 0.00, 0.0502, 0.0063, -1.8306e-02, 0.0592, 0.0014, 4.6966e-01, 0.0708, 0.0058, -2.6531e-01, 0.0820, 0.0233, 3.0110e-02, 0.0837, 0.0121, -1.0205e-03, 2.7158e+03, 1.39283, collision
5.51, 0.00, 0.0868, 0.0091, 1.6251e-02, 0.1309, 0.0222, -8.7109e-02, 0.1943, 0.0104, 2.4188e-01, 0.0709, 0.0215, -9.1154e-02, 0.0315, 0.0047, 8.7105e-03, 1.5552e+03, 0.78085, collision
5.54, 0.00, 0.0792, 0.0486, -3.4601e-02, 0.1172, 0.0576, 2.8386e-01, 0.0771, 0.0190, -1.8094e-01, 0.1465, 0.0795, 3.1059e-01, 0.1578, 0.0639, -2.0863e-01, 1.1996e+03, 0.65317, collision
4.18, 0.00, 0.0599, 0.0008, -7.2856e-03, 0.0682, 0.0031, 2.8902e-02, 0.1191, 0.0026, -1.0545e-01, 0.1299, 0.0017, 5.0466e-02, 0.1421, 0.0018, 1.3638e-01, 9.4251e+03, 4.79470, collision
5.50, 0.00, 0.0768, 0.0071, -1.1613e-01, 0.1151, 0.0182, 3.0984e-01, 0.2049, 0.0913, -1.4040e-01, 0.2210, 0.0104, 1.6008e-01, 0.1006, 0.0125, 2.1726e-02, 1.8234e+03, 0.92374, collision
4.14, 0.00, 0.0735, 0.0006, -1.7937e-02, 0.1062, 0.0015, 1.7790e-01, 0.0834, 0.0016, -2.2888e-01, 0.0739, 0.0023, 2.9122e-01, 0.0553, 0.0012, -4.7490e-03, 9.7143e+03, 4.95454, collision
4.98, 0.00, 0.0774, 0.0011, -4.2011e-02, 0.1063, 0.0018, 4.6328e-02, 0.0858, 0.0005, 3.8936e-02, 0.0441, 0.0002, 6.4651e-03, 0.0331, 0.0016, 2.5358e-04, 6.5586e+03, 3.29458, collision
5.32, 0.00, 0.0878, 0.0029, -3.0160e-02, 0.0954, 0.0027, 2.8753e-01, 0.1495, 0.0056, -1.9026e-01, 0.1099, 0.0081, 4.1434e-02, 0.0510, 0.0022, -7.6455e-03, 4.3919e+03, 2.24370, collision
5.53, 0.00, 0.0758, 0.0109, -8.4462e-02, 0.2657, 0.0060, 2.2316e-03, 0.1945, 0.0219, 1.3567e-01, 0.1286, 0.0218, 8.7692e-02, 0.1405, 0.0698, 1.2075e-02, 1.8158e+03, 0.91081, collision
5.39, 0.00, 0.0948, 0.0318, -2.2422e-02, 0.1151, 0.0202, -7.7582e-02, 0.1252, 0.0032, 1.7276e-01, 0.0625, 0.0030, 4.6416e-02, 0.0206, 0.0010, -3.4159e-03, 3.2998e+03, 1.68832, collision
4.29, 0.00, 0.0377, 0.0007, 1.2298e-01, 0.0567, 0.0007, -1.1649e-01, 0.0552, 0.0007, 1.0019e-02, 0.0266, 0.0010, 1.3091e-02, 0.0201, 0.0004, 4.7864e-03, 9.9944e+03, 5.04803, collision
5.02, 0.00, 0.0645, 0.0007, -5.1067e-03, 0.0586, 0.0066, -2.0360e-02, 0.1499, 0.0011, 6.7629e-01, 0.1528, 0.0002, -3.2733e-01, 0.0890, 0.0010, 1.0135e-01, 6.5680e+03, 3.30044, collision
5.24, 0.00, 0.0744, 0.0006, 1.9999e-01, 0.1072, 0.0027, -1.7124e-01, 0.0790, 0.0028, 2.1675e-02, 0.0853, 0.0019, 1.5189e-02, 0.0314, 0.0015, 1.5849e-04, 5.4428e+03, 2.73337, collision
5.44, 0.00, 0.1059, 0.0052, -3.3004e-02, 0.1128, 0.0034, 4.2178e-01, 0.1310, 0.0076, -2.3544e-01, 0.1477, 0.0149, -1.0661e-04, 0.0830, 0.0081, 1.6160e-02, 2.8741e+03, 1.46452, collision
5.61, 0.00, 0.0550, 0.0120, -1.9762e-02, 0.0528, 0.0074, -2.1555e-02, 0.1184, 0.0296, 8.4161e-03, 0.1488, 0.0375, 3.2922e-01, 0.0445, 0.0160, -1.5720e-01, 1.4634e+03, 0.73952, collision
4.19, 0.00, 0.0523, 0.0010, -1.0926e-02, 0.0685, 0.0008, -4.7159e-03, 0.0676, 0.0009, 3.0482e-01, 0.0957, 0.0012, -1.9398e-01, 0.0742, 0.0006, 1.2470e-02, 1.0195e+04, 5.19192, collision
5.60, 0.00, 0.1075, 0.0038, -8.2013e-02, 0.1777, 0.0038, 3.3750e-01, 0.1717, 0.0162, 3.0156e-01, 0.1288, 0.0332, -3.3787e-01, 0.0608, 0.0306, 2.2192e-02, 1.6691e+03, 0.91008, collision
5.22, 0.00, 0.1126, 0.0022, 4.5171e-02, 0.1614, 0.0024, -8.1786e-02, 0.1331, 0.0003, 1.2966e-02, 0.1326, 0.0012, 8.3923e-02, 0.0991, 0.0007, -2.2237e-03, 6.1173e+03, 3.07353, collision
5.59, 0.00, 0.0839, 0.0063, -1.1272e-02, 0.0772, 0.0104, 1.3742e-02, 0.0861, 0.0099, -5.9282e-02, 0.2217, 0.0537, -3.9502e-02, 0.1566, 0.0447, 2.6757e-01, 2.7831e+03, 1.39941, collision
5.49, 0.00, 0.1048, 0.0121, -2.1905e-02, 0.1106, 0.0194, -1.4239e-02, 0.1786, 0.0033, -2.8309e-02, 0.0971, 0.0078, 1.4370e-01, 0.0908, 0.0023, 3.4455e-02, 3.6643e+03, 1.86014, collision
4.25, 0.00, 0.1278, 0.0009, -4.5990e-02, 0.1588, 0.0002, -1.1193e-01, 0.0974, 0.0007, 1.5681e-01, 0.2447, 0.0004, 1.2045e-01, 0.0508, 0.0004, 6.4786e-02, 1.1497e+04, 5.83053, collision
5.52, 0.00, 0.1224, 0.0088, -2.5160e-02, 0.1758, 0.0042, 4.3196e-01, 0.1321, 0.0050, -2.5432e-01, 0.0929, 0.0110, 4.9355e-02, 0.0894, 0.0254, -6.7474e-03, 3.7195e+03, 1.88415, collision
5.04, 0.00, 0.1709, 0.0005, 4.7342e-01, 0.2008, 0.0030, -2.6584e-01, 0.0942, 0.0012, -2.2476e-02, 0.0415, 0.0005, 1.3325e-02, 0.0217, 0.0003, 6.6044e-05, 8.4635e+03, 4.27970, collision
4.42, 0.00, 0.0592, 0.0011, -1.3661e-02, 0.0780, 0.0011, -1.1244e-01, 0.1130, 0.0007, 2.1001e-01, 0.1097, 0.0003, 8.3214e-02, 0.0626, 0.0007, -7.0005e-03, 1.2174e+04, 6.17040, collision
5.62, 0.00, 0.1173, 0.0312, -2.1353e-02, 0.1595, 0.0095, -7.7423e-02, 0.1420, 0.0111, 1.3393e-01, 0.1398, 0.0054, 6.9060e-02, 0.0987, 0.0163, 2.4888e-02, 3.5276e+03, 1.82159, collision
5.00, 0.00, 0.0491, 0.0003, -1.5484e-03, 0.0550, 0.0030, -7.4239e-02, 0.1533, 0.0007, 1.2266e-01, 0.0479, 0.0005, 2.4823e-02, 0.0429, 0.0009, 1.2521e-02, 9.4555e+03, 4.72716, collision
4.95, 0.00, 0.0564, 0.0008, 1.4469e-02, 0.0708, 0.0006, -4.7219e-02, 0.1320, 0.0019, -8.4848e-02, 0.1747, 0.0007, 1.7461e-01, 0.0804, 0.0005, 6.8266e-02, 9.0194e+03, 4.94764, collision
5.63, 0.00, 0.1226, 0.0067, -3.4385e-02, 0.2584, 0.0069, -3.2656e-02, 0.1609, 0.0063, 4.5677e-02, 0.1556, 0.0173, 2.6620e-01, 0.1272, 0.0046, 5.5809e-02, 4.8513e+03, 2.50987, collision
5.07, 0.00, 0.0993, 0.0007, 3.9643e-01, 0.0680, 0.0032, -2.5757e-01, 0.0636, 0.0014, 2.9473e-02, 0.0450, 0.0000, 1.2550e-02, 0.0365, 0.0007, -4.5799e-03, 1.0367e+04, 5.18228, collision
4.96, 0.00, 0.1226, 0.0014, -9.7015e-02, 0.1275, 0.0021, 1.1059e-01, 0.1052, 0.0011, 7.1970e-02, 0.1031, 0.0002, -4.1412e-02, 0.1456, 0.0002, 8.4526e-02, 1.1744e+04, 5.88980, collision
5.14, 0.00, 0.0843, 0.0019, 1.9244e-01, 0.1788, 0.0021, -2.2253e-01, 0.1730, 0.0004, 1.2855e-01, 0.1545, 0.0017, -2.6183e-02, 0.0325, 0.0005, 2.5710e-02, 1.0881e+04, 5.51032, collision
5.06, 0.00, 0.0805, 0.0006, -1.0371e-01, 0.9773, 0.0009, 9.5789e-01, 0.1765, 0.0004, 1.7059e-01, 0.2226, 0.0008, -1.3927e+00, 0.0731, 0.0002, 3.7008e-02, 1.2124e+04, 6.07822, d<R_roche
4.24, 0.00, 0.0458, 0.0008, 7.9792e-04, 0.0528, 0.0004, -1.0615e-02, 0.0646, 0.0014, 5.2551e-02, 0.0942, 0.0014, -2.4888e-02, 0.0490, 0.0011, 1.5563e-02, 1.6817e+04, 8.51830, collision
5.08, 0.00, 0.1489, 0.0012, 8.5926e-02, 0.1203, 0.0022, -9.7941e-02, 0.1236, 0.0007, 3.2387e-02, 0.0698, 0.0002, 1.4206e-02, 0.0487, 0.0002, -1.5187e-03, 1.3227e+04, 6.62730, collision
5.26, 0.00, 0.1310, 0.0002, -3.5390e-02, 0.1580, 0.0010, -3.3577e-02, 0.0999, 0.0009, 1.6615e-01, 0.0543, 0.0003, 2.5372e-02, 0.0157, 0.0008, -2.0308e-03, 1.2604e+04, 6.32171, collision
4.17, 0.00, 0.0680, 0.0010, -3.3784e-02, 0.0915, 0.0003, 1.0815e-01, 0.1878, 0.0014, -1.4156e-01, 0.1088, 0.0012, 3.6756e-01, 0.0855, 0.0006, -9.4715e-02, 1.7638e+04, 8.96628, collision
4.58, 0.00, 0.0748, 0.0001, -4.3144e-02, 0.1341, 0.0010, 1.2323e-02, 0.0680, 0.0005, 8.5977e-02, 0.0556, 0.0005, 8.4433e-03, 0.0454, 0.0003, 1.6080e-03, 1.7536e+04, 8.85384, collision
5.64, 0.00, 0.1649, 0.0031, -2.0735e-02, 0.1252, 0.0062, -2.8556e-02, 0.1479, 0.0062, 2.8340e-01, 0.1612, 0.0130, -1.3969e-01, 0.1039, 0.0054, 8.7864e-03, 9.5056e+03, 4.87820, collision
5.19, 0.00, 0.0675, 0.0005, -8.2675e-04, 0.0660, 0.0032, -9.0710e-03, 0.1012, 0.0008, -6.6044e-02, 0.1470, 0.0006, 7.0070e-02, 0.0811, 0.0000, 1.1132e-01, 1.4978e+04, 7.44685, collision
5.13, 0.00, 0.0700, 0.0003, -1.9799e-02, 0.1279, 0.0005, -6.0044e-02, 0.0791, 0.0003, 1.5899e-01, 0.0910, 0.0001, 2.5561e-02, 0.0516, 0.0005, 1.1771e-02, 1.5180e+04, 7.57761, collision
5.65, 0.00, 0.1262, 0.0013, -5.4286e-03, 0.0990, 0.0028, 5.0266e-01, 0.1448, 0.0016, -2.8698e-01, 0.1542, 0.0077, 1.4888e-02, 0.1078, 0.0012, 1.5832e-02, 1.0451e+04, 5.31265, collision
5.05, 0.00, 0.0652, 0.0017, -2.1271e-02, 0.1677, 0.0014, -9.0546e-02, 0.0894, 0.0008, 1.6088e-01, 0.0787, 0.0010, 6.9286e-02, 0.0721, 0.0003, -3.0679e-04, 1.6763e+04, 8.40189, collision
5.03, 0.00, 0.0878, 0.0002, -2.2019e-03, 0.1229, 0.0006, -3.4419e-02, 0.0859, 0.0005, -3.3943e-03, 0.1395, 0.0004, 7.1112e-01, 0.1647, 0.0002, -2.7295e-01, 1.9162e+04, 9.59827, collision
5.17, 0.00, 0.1164, 0.0007, -4.1233e-02, 0.1448, 0.0008, 2.4885e-02, 0.1118, 0.0004, 1.8671e-01, 0.0426, 0.0002, -9.0320e-02, 0.0174, 0.0001, 5.3936e-03, 1.8678e+04, 9.41634, collision
5.15, 0.00, 0.0601, 0.0007, -2.2157e-02, 0.1665, 0.0009, 5.4174e-01, 0.1419, 0.0009, 2.9117e-01, 0.1265, 0.0009, -4.5596e-01, 0.1013, 0.0015, 8.8375e-02, 1.8559e+04, 9.66010, collision
