# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
9.945, 0.00, 0.0005, 0.0002, 8.0688e-05, 0.0075, 0.0043, 1.6807e-02, 0.2266, 0.1129, 8.7533e-02, 9.2212e+02, 2.55149, a>0.4R_H
9.948, 0.00, 0.0004, 0.0002, -4.6232e-05, 0.0071, 0.0036, 1.3277e-02, 0.2343, 0.1178, 7.0272e-02, 9.2212e+02, 2.17830, a>0.4R_H
9.950, 0.00, 0.0004, 0.0002, -1.0423e-04, 0.0078, 0.0011, 9.4999e-03, 0.2398, 0.1247, 5.7010e-02, 9.2212e+02, 2.11125, a>0.4R_H
9.949, 0.00, 0.0004, 0.0002, -8.2538e-05, 0.0075, 0.0023, 1.1460e-02, 0.2370, 0.1209, 6.3742e-02, 9.2212e+02, 2.13437, a>0.4R_H
9.951, 0.00, 0.0004, 0.0002, -1.1055e-04, 0.0084, 0.0005, 7.5055e-03, 0.2428, 0.1294, 5.0181e-02, 9.2212e+02, 2.07928, a>0.4R_H
9.952, 0.00, 0.0006, 0.0002, 3.2841e-05, 0.0095, 0.0013, -1.9849e-03, 0.2460, 0.0901, 6.7816e-02, 9.5627e+02, 2.16420, a>0.4R_H
9.954, 0.00, 0.0005, 0.0002, 4.4025e-05, 0.0112, 0.0025, -1.9989e-03, 0.2530, 0.0857, 6.5689e-02, 9.5627e+02, 2.14351, a>0.4R_H
9.953, 0.00, 0.0006, 0.0002, 4.3137e-05, 0.0104, 0.0020, -2.1858e-03, 0.2494, 0.0880, 6.7194e-02, 9.5627e+02, 2.16724, a>0.4R_H
9.955, 0.00, 0.0005, 0.0003, 3.5278e-05, 0.0119, 0.0027, -1.4583e-03, 0.2568, 0.0830, 6.3366e-02, 9.5627e+02, 2.10272, a>0.4R_H
9.956, 0.00, 0.0005, 0.0003, 1.7744e-05, 0.0123, 0.0027, -5.9967e-04, 0.2608, 0.0801, 6.0327e-02, 9.5627e+02, 2.12386, a>0.4R_H
9.957, 0.00, 0.0004, 0.0004, -6.6052e-06, 0.0126, 0.0025, 5.4199e-04, 0.2648, 0.0768, 5.6701e-02, 9.5627e+02, 2.13508, a>0.4R_H
9.958, 0.00, 0.0004, 0.0003, -3.4665e-05, 0.0126, 0.0020, 1.9321e-03, 0.2688, 0.0732, 5.2627e-02, 9.5627e+02, 2.15780, a>0.4R_H
9.961, 0.00, 0.0004, 0.0004, -1.1226e-04, 0.0113, 0.0113, 1.1167e-02, 0.2802, 0.2802, 4.5108e-02, 8.5381e+02, 1.90955, a>0.4R_H
9.959, 0.00, 0.0004, 0.0002, -6.2294e-05, 0.0124, 0.0016, 3.5345e-03, 0.2727, 0.0694, 4.8243e-02, 9.5627e+02, 2.11782, a>0.4R_H
9.960, 0.00, 0.0004, 0.0002, -4.2979e-07, 0.0128, 0.0011, 1.4390e-02, 0.2766, 0.0653, 5.3433e-02, 9.9043e+02, 2.20708, a>0.4R_H
9.962, 0.00, 0.0004, 0.0004, -1.2507e-04, 0.0105, 0.0105, 9.5555e-03, 0.2834, 0.2834, 4.8156e-02, 8.5381e+02, 1.89389, a>0.4R_H
9.963, 0.00, 0.0003, 0.0003, -1.2392e-04, 0.0096, 0.0096, 7.7862e-03, 0.2863, 0.2863, 5.0618e-02, 8.5381e+02, 1.87278, a>0.4R_H
9.964, 0.00, 0.0002, 0.0002, -1.1128e-04, 0.0087, 0.0087, 5.9181e-03, 0.2886, 0.2886, 5.2340e-02, 8.5381e+02, 1.92492, a>0.4R_H
9.965, 0.00, 0.0002, 0.0002, -9.0645e-05, 0.0081, 0.0081, 4.0243e-03, 0.2903, 0.2903, 5.3176e-02, 8.5381e+02, 1.88532, a>0.4R_H
